generation,leftchild,rightchild,abstime,betainit,betashift
100000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0438293,-0.0502663
100000,Drosophila_grimshawi,NA,47.244,0.100038,-0.0858312
100000,Drosophila_willistoni,NA,35.7707,0.442587,-0.0234468
100000,Drosophila_simulans,NA,48.8036,2.64649,-0.0264241
100000,Drosophila_sechellia,Drosophila_simulans,45.6947,0.288985,-0.00721853
101000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0364922,-0.0502663
101000,Drosophila_persimilis,NA,45.8738,1.90096,-0.096994
101000,Drosophila_sechellia,Drosophila_simulans,46.5377,0.351466,-0.0142178
102000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0560026,-0.0502663
102000,Drosophila_sechellia,NA,48.7907,0.920667,0.0130716
103000,Drosophila_grimshawi,Drosophila_willistoni,0,0.142295,-0.0649191
103000,Drosophila_grimshawi,NA,46.011,0.106254,-0.0246361
103000,Drosophila_sechellia,NA,47.8041,1.14629,-0.0165061
104000,Drosophila_grimshawi,Drosophila_willistoni,0,0.075014,-0.0502663
104000,Drosophila_sechellia,NA,48.8846,5.47715,-0.0346947
104000,Drosophila_ananassae,NA,47.9743,0.0751648,0.000667521
105000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0259567,0.0289835
105000,Drosophila_grimshawi,NA,44.6808,1.68359,0.00956578
105000,Drosophila_willistoni,NA,21.4719,0.00534844,0.00610832
106000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0226799,0.0849243
107000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0197331,-0.0157311
107000,Drosophila_sechellia,Drosophila_melanogaster,43.899,0.949278,-0.00434416
108000,Drosophila_grimshawi,Drosophila_willistoni,0,0.382858,-0.0918988
108000,Drosophila_virilis,NA,43.2051,0.220909,0.0841095
108000,Drosophila_sechellia,NA,49.2178,1.93607,0.0577821
109000,Drosophila_grimshawi,Drosophila_willistoni,0,0.112793,-0.0918988
109000,Drosophila_sechellia,NA,49.1662,1.55494,-0.0449251
110000,Drosophila_grimshawi,Drosophila_willistoni,0,0.288002,-0.0918988
110000,Drosophila_sechellia,NA,47.1828,1.11338,0.0010387
111000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0705848,-0.0502663
111000,Drosophila_grimshawi,NA,39.98,0.502776,0.0224469
111000,Drosophila_sechellia,Drosophila_erecta,37.721,0.496557,-0.0139714
112000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0603458,-0.0649191
112000,Drosophila_sechellia,NA,48.013,1.30467,0.00641478
113000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0942544,-0.0663549
113000,Drosophila_sechellia,NA,47.1475,2.12993,0.00641478
114000,Drosophila_grimshawi,Drosophila_willistoni,0,0.12689,-0.0650075
114000,Drosophila_sechellia,Drosophila_simulans,44.515,0.433996,-0.0225578
115000,Drosophila_grimshawi,Drosophila_willistoni,0,0.113702,-0.0650075
115000,Drosophila_willistoni,NA,15.4758,1.00769,0.0298244
115000,Drosophila_sechellia,Drosophila_simulans,45.1511,0.318669,-0.0225578
116000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0155394,-0.0205905
116000,Drosophila_virilis,NA,40.052,0.0145675,0.00450225
116000,Drosophila_sechellia,Drosophila_melanogaster,43.3829,0.341509,-0.0781817
117000,Drosophila_grimshawi,Drosophila_willistoni,0,0.039877,-0.0205905
117000,Drosophila_mojavensis,NA,46.8371,0.306711,-0.0342666
117000,Drosophila_sechellia,Drosophila_simulans,44.2653,0.288859,-0.109108
118000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0239626,-0.0205905
118000,Drosophila_willistoni,NA,41.5554,0.446645,0.0392527
118000,Drosophila_persimilis,NA,27.8424,0.200557,-0.0013711
118000,Drosophila_persimilis,NA,43.6311,0.706219,-0.00542315
118000,Drosophila_sechellia,Drosophila_simulans,45.4636,0.102112,-0.109108
119000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0971932,-0.0831608
119000,Drosophila_sechellia,Drosophila_simulans,46.7672,0.332814,-0.0695796
120000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0169018,-0.0328285
120000,Drosophila_sechellia,Drosophila_simulans,46.0188,0.292325,0.028115
121000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0271103,-0.0402242
121000,Drosophila_sechellia,Drosophila_simulans,45.0275,0.0487294,0.028115
122000,Drosophila_grimshawi,Drosophila_willistoni,0,0.102023,-0.0672867
122000,Drosophila_sechellia,Drosophila_simulans,45.6277,0.476607,-0.0154724
123000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0780157,-0.0713359
123000,Drosophila_sechellia,NA,48.9103,0.843826,-0.0521291
124000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0646858,-0.0672867
124000,Drosophila_persimilis,NA,47.7748,0.107215,-0.0329517
124000,Drosophila_sechellia,NA,47.7401,0.195147,-0.0198964
125000,Drosophila_grimshawi,Drosophila_willistoni,0,0.0119694,-0.0292202
