generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,0.576794,-2864.83,1,1
1000,2,1.69177,-69.6856,0.720269,0.536
2000,13,-4.93752,-44.1498,6.25949,0.524
3000,7,-3.10549,-29.8435,2.77235,0.482
4000,7,-9.07779,0.223069,1.96368,0.504124
5000,6,1.90428,-3.89946,3.08662,0.4455
6000,3,3.29209,-1.81551,2.61604,0.50125
7000,3,0.845658,-2.67456,3.97505,0.471504
8000,3,2.69888,31.4699,1.45393,0.4205
9000,3,4.31227,11.9437,1.3382,0.4665
10000,4,5.90875,21.2329,0.920921,0.456
11000,3,2.78519,45.7068,2.50057,0.408667
12000,4,5.40331,42.0236,1.77757,0.426
13000,3,4.04394,46.8484,1.49579,0.391
14000,4,1.12567,45.6034,4.82084,0.4514
15000,5,-9.52523,45.4753,4.18275,0.411364
16000,2,0.986884,39.0155,2.19196,0.4525
17000,1,-0.533434,42.1267,0.628031,0.47
18000,1,0.499735,52.6871,1.59608,0.457
19000,5,-4.32688,51.4096,2.16347,0.40875
20000,5,-3.08014,54.3689,2.05211,0.398
21000,1,3.27395,66.2001,0.311067,0.474
22000,1,3.1819,68.1753,0.405348,0.458
23000,2,3.18739,63.1165,0.656027,0.4008
24000,2,1.1655,70.0563,2.51552,0.405
25000,1,2.67818,71.4787,1.0662,0.456333
26000,1,3.26798,78.6217,0.351686,0.453417
27000,1,3.43049,76.658,0.175711,0.4645
28000,2,0.884186,46.723,1.94488,0.39325
29000,2,3.85269,70.5841,1.1516,0.3942
30000,1,2.38181,78.387,0.492175,0.452333
31000,2,2.58174,77.1942,0.70665,0.449
32000,1,3.53748,71.1009,0.220607,0.459
33000,1,2.27589,82.5537,0.327346,0.420143
34000,1,1.63003,85.9241,1.11278,0.413
35000,1,2.16543,74.4461,1.18054,0.453333
36000,2,1.79318,52.1697,1.94663,0.403
37000,2,2.76791,51.4872,0.927247,0.397
38000,1,1.74525,85.6918,0.8892,0.4215
39000,2,3.83302,77.7321,0.843248,0.3896
40000,2,4.80019,78.1468,0.240446,0.377
41000,1,2.42321,76.6309,0.497515,0.45
42000,1,2.40034,75.9728,0.339416,0.488
43000,1,1.17561,75.3617,1.52841,0.455
44000,1,0.50461,79.4169,1.43944,0.474
45000,1,1.46739,82.7606,0.495347,0.454
46000,1,2.82077,85.5399,0.62359,0.414875
47000,1,0.742379,89.6896,1.22729,0.447
48000,1,1.7243,85.2417,0.245634,0.414
49000,1,3.04147,88.3667,0.301365,0.416
50000,1,3.35633,89.6882,0.430239,0.404
51000,1,2.17029,87.2374,1.59942,0.434
52000,1,3.52282,89.6955,0.274289,0.381
53000,1,3.2953,88.4589,0.497638,0.433
54000,1,1.25843,87.0217,1.19396,0.397
55000,1,2.35103,87.7322,1.01267,0.415556
56000,1,0.93274,64.5921,1.6168,0.422125
57000,1,2.54779,89.739,0.825726,0.4135
58000,1,1.6743,91.1784,0.742846,0.4145
59000,1,2.32329,91.266,1.03533,0.3925
60000,1,1.38527,92.4891,1.42803,0.405261
61000,1,2.93437,80.6744,0.125028,0.4068
62000,1,1.05878,86.4545,0.86668,0.38975
63000,1,-0.1943,78.8942,1.33987,0.3925
64000,1,1.35738,78.5762,0.381117,0.376
65000,2,0.241764,87.3132,0.552959,0.397
66000,1,-2.27563,87.5594,2.06181,0.423
67000,1,-1.08275,81.9906,0.910016,0.428
68000,1,-3.05456,88.1095,5.09908,0.38
69000,1,2.1925,87.944,0.0922406,0.377
70000,1,2.43972,86.3665,1.05885,0.414
71000,1,2.37411,87.8579,0.538431,0.421
72000,1,2.14097,86.7018,0.620696,0.403
73000,1,0.693355,89.8196,1.41684,0.407
74000,1,1.43276,89.6462,1.22731,0.411
75000,1,1.29367,88.8958,1.05228,0.3976
76000,1,1.57308,91.671,0.608871,0.416
77000,1,1.12665,81.8419,0.536289,0.408385
78000,1,-0.280883,82.825,2.147,0.402
79000,1,1.31406,90.1533,1.03428,0.386333
80000,1,0.144231,92.5603,2.58046,0.399
81000,1,1.3279,86.8925,0.826166,0.404571
82000,1,2.89853,89.4713,0.275613,0.374
83000,1,2.32734,94.3218,0.869302,0.388
84000,1,1.96318,90.3871,0.679731,0.393
85000,1,2.5248,85.7584,1.08316,0.415038
86000,1,3.04372,91.7098,0.635413,0.419
87000,1,2.11513,91.706,1.54882,0.396
88000,1,2.8673,92.062,0.744797,0.428
89000,1,1.82704,91.5339,1.7603,0.422
90000,1,3.20854,92.9297,0.395749,0.378
91000,1,1.8257,84.4115,1.72939,0.431167
92000,1,2.79359,83.7416,0.724932,0.426
93000,1,2.08929,95.4584,1.34338,0.398
94000,0,1.97518,89.7546,0.0534464,0.4265
95000,0,1.26547,87.9447,0.763153,0.43
96000,1,1.03348,87.9333,1.19857,0.402867
97000,0,0.592909,90.2108,0.363303,0.4385
98000,0,0.872665,88.5476,0.0835484,0.461
99000,0,0.245393,89.6013,0.710819,0.429
100000,1,-0.43578,88.686,1.15413,0.4025
101000,1,2.10385,88.0606,0.174962,0.431
102000,0,1.96933,87.6262,0.00990428,0.458
103000,1,2.48527,86.7126,0.727854,0.40884
104000,1,-0.452428,87.3341,1.59468,0.395
105000,1,2.98484,94.4378,0.478486,0.39
106000,1,2.63257,88.4838,0.506124,0.4014
107000,1,1.78143,86.4221,1.18783,0.405
108000,1,2.2553,87.6581,0.444472,0.387
109000,1,2.87519,86.0797,0.108015,0.395
110000,0,1.41853,85.1254,0.433888,0.444
111000,1,1.85394,100.925,1.32222,0.381833
112000,1,0.542355,103.025,1.23867,0.352
113000,1,-1.9884,85.1267,0.704767,0.389
114000,1,1.38534,100.809,2.25683,0.394
115000,1,1.32395,88.9888,1.37983,0.3905
116000,0,1.4583,90.7486,0.61257,0.444
117000,0,1.24036,87.8796,0.426745,0.418
118000,1,-1.16775,88.7467,1.09846,0.3956
119000,1,0.832116,85.6082,1.66854,0.397
120000,1,0.923019,89.9157,1.72022,0.385
121000,2,-4.17516,82.5324,3.54741,0.388
122000,1,0.40083,91.2445,2.51788,0.391714
123000,0,0.549702,89.4648,0.379065,0.406556
124000,0,0.839104,89.4246,0.0896643,0.464
125000,1,2.88306,90.0202,0.0475268,0.397
126000,0,-0.893412,84.5575,0.136079,0.455556
127000,0,-0.797947,86.3603,0.0406126,0.47
128000,0,0.827456,85.6731,1.24217,0.469
129000,0,1.30664,86.2436,0.39393,0.456
130000,0,0.0965553,86.4913,0.00402444,0.456
131000,0,0.901814,87.016,0.0514311,0.474
132000,1,1.75877,88.9331,0.872257,0.381
133000,1,-0.133443,107.596,0.981636,0.365091
134000,1,1.41403,107.157,0.426235,0.336
135000,0,0.495416,94.1496,1.55854,0.444364
136000,0,2.02105,89.9635,0.0329085,0.427
137000,0,-3.37221,93.1919,0.237925,0.414
138000,1,1.25341,103.564,2.08504,0.333
139000,1,2.97239,108.058,0.413169,0.322
140000,1,1.12122,101.827,1.89144,0.363125
141000,0,1.89489,94.743,0.140285,0.44125
142000,0,0.842389,94.2162,1.22734,0.437
143000,0,0.641246,91.4558,1.43038,0.435
144000,0,0.544811,83.1782,0.764233,0.451923
145000,0,1.76959,82.8125,0.106683,0.409
146000,1,2.39969,107.956,0.703209,0.315429
147000,1,1.7922,110.602,1.38985,0.283
148000,1,2.66733,99.2374,0.525834,0.351625
149000,1,2.395,102.298,1.17627,0.347
150000,0,0.610821,92.5407,0.992885,0.438857
151000,0,1.58848,95.0568,0.0304885,0.436
152000,1,2.70164,97.3343,0.549137,0.3334
153000,1,2.06141,105.738,1.2255,0.357
154000,1,2.72464,109.327,0.718644,0.34
155000,1,2.62909,107.937,0.505373,0.344
156000,1,1.35447,106.634,0.797248,0.352
157000,0,1.82341,90.5872,0.210699,0.450833
158000,0,0.47072,91.4255,1.4262,0.45
159000,0,-0.854442,93.6496,1.4715,0.461
160000,0,1.76291,89.1738,0.0609563,0.452
161000,0,1.59522,93.0878,0.228641,0.47
162000,0,1.68916,94.1259,0.104505,0.431
163000,0,1.15353,91.0238,0.73413,0.431
164000,0,1.37694,93.5723,0.510722,0.429
165000,0,1.64322,94.28,0.270807,0.439125
166000,1,1.3211,100.212,1.35536,0.3404
167000,1,1.29787,101.358,1.24523,0.329
168000,1,2.14894,99.6221,1.32705,0.367737
169000,0,1.38699,93.5376,0.689752,0.42425
170000,0,1.40664,93.0356,0.670104,0.441
171000,0,1.40683,96.7265,0.669917,0.438
172000,0,1.03258,96.258,1.04416,0.428
173000,0,1.17069,94.3583,0.906058,0.422
174000,0,1.63533,96.7133,0.326658,0.433
175000,1,3.43554,106.11,0.346521,0.363571
176000,0,0.704408,95.5075,1.11651,0.4225
177000,0,1.33905,90.028,0.639068,0.441923
178000,0,0.324067,91.0251,1.32929,0.455
179000,0,0.848241,84.3853,0.682335,0.437
180000,0,1.27405,86.7686,0.637406,0.453
181000,0,1.72227,87.2301,0.189187,0.467
182000,0,0.94304,92.282,0.921699,0.44
183000,0,1.47677,92.0333,0.570119,0.399
184000,0,1.4978,89.0761,0.549082,0.434
185000,0,1.0907,89.5248,0.625272,0.444
186000,1,0.288466,112.165,0.136373,0.337053
187000,1,1.59837,110.294,1.52195,0.312
188000,1,2.0832,103.654,0.996495,0.353
189000,1,2.86035,112.72,0.13913,0.338
190000,1,2.1018,109.382,0.216289,0.315
191000,1,1.80437,112.158,0.478022,0.305
192000,1,1.39848,113.735,1.2522,0.354875
193000,1,1.18547,118.246,1.45696,0.302
194000,1,2.25174,113.294,0.399521,0.345
195000,1,1.65092,106.22,0.990973,0.344
196000,1,0.763937,111.757,1.86541,0.345
197000,1,1.47363,106.651,0.299306,0.3585
198000,1,1.90974,115.027,1.29324,0.3435
199000,1,2.86497,115.658,0.342231,0.342
200000,1,2.39904,112.379,0.820705,0.31
201000,1,3.30923,104.671,0.328158,0.34925
202000,1,2.89938,105.176,0.801757,0.37
203000,1,2.09669,106.897,0.924186,0.349
204000,1,1.37999,112.473,0.701849,0.334615
205000,1,1.99346,116.522,0.24708,0.3424
206000,1,0.375277,117.711,1.8763,0.341
207000,1,3.55417,119.402,0.399259,0.33
208000,1,2.29454,108.776,1.51505,0.351
209000,1,2.45157,113.787,1.09942,0.3352
210000,1,2.77482,115.165,1.17727,0.338
211000,1,3.08156,118.413,0.749491,0.332
212000,1,2.19858,118.607,1.16565,0.326
213000,1,2.446,116.983,0.906252,0.316
214000,1,3.06354,118.883,0.293439,0.304
215000,1,2.53098,120.328,0.821864,0.336
216000,1,1.92381,108.04,0.403992,0.332571
217000,1,2.51695,107.773,0.50394,0.351
218000,1,0.812515,107.606,2.19672,0.351
219000,1,1.18048,104.507,0.697301,0.359727
220000,1,2.42106,113.125,0.971808,0.3582
221000,1,3.0135,115.187,0.357117,0.365
222000,1,2.00498,111.947,0.428452,0.339
223000,1,-1.6669,107.907,3.96718,0.3565
224000,1,1.43103,103.842,0.417823,0.358
225000,1,2.75218,101.158,0.562285,0.343
226000,0,1.67377,91.3948,0.387121,0.447024
227000,0,2.03055,92.7455,0.030343,0.464
228000,0,0.883872,90.3179,1.17702,0.441
229000,1,1.72601,114.662,1.53883,0.337571
230000,0,1.34984,90.0071,0.114017,0.4205
231000,1,2.83362,112.681,0.431365,0.344
232000,1,2.27305,121.784,0.992557,0.345
233000,1,2.4926,119.781,0.763706,0.337
234000,1,2.50093,117.559,0.732476,0.337
235000,1,2.46152,112.705,0.791029,0.343
236000,1,3.32705,106.034,0.226051,0.334722
237000,1,2.87047,116.554,1.10665,0.3755
238000,1,3.77934,116.803,0.197067,0.343
239000,1,3.79999,119.255,0.17311,0.342
240000,1,2.18999,111.067,0.506188,0.3598
241000,1,2.36015,109.834,0.514269,0.312
242000,1,1.66066,108.361,1.51908,0.322
243000,0,0.796291,91.1035,0.217737,0.448308
244000,0,1.50837,91.4537,0.427825,0.438
245000,1,0.244527,103.054,2.16579,0.32
246000,1,1.38068,104.05,0.986982,0.324
247000,1,0.0818082,110.864,2.52922,0.354
248000,0,1.78932,89.1968,0.0255525,0.42875
249000,0,2.02595,92.4186,0.0469977,0.456
250000,1,0.337831,118.216,1.35423,0.333545
251000,1,2.44527,116.229,0.587471,0.297
252000,1,3.42433,115.917,0.400746,0.335
253000,1,3.332,112.515,0.510625,0.309
254000,1,2.32223,118.983,1.30802,0.33
255000,1,3.16989,108.506,0.416315,0.307
256000,1,2.06283,101.414,0.29317,0.322778
257000,1,1.05104,106.32,0.63273,0.364
258000,1,2.45262,107.351,1.01544,0.347
259000,1,0.57706,104.009,2.18315,0.393
260000,0,1.6369,87.509,0.202257,0.445636
261000,1,2.37688,117.056,0.179894,0.351833
262000,1,2.21039,112.86,0.334769,0.352
263000,1,1.16463,104.739,0.878873,0.363
264000,2,2.9459,100.863,0.648611,0.359
265000,1,0.905365,107.626,0.862265,0.375
266000,1,-1.33432,105.508,1.9463,0.35
267000,1,-0.201412,103.839,0.07745,0.357
268000,1,2.14468,109.537,0.456865,0.345
269000,0,0.850199,90.998,0.29928,0.445333
270000,0,0.0156067,87.2317,1.40826,0.464
271000,1,2.16549,102.397,0.804407,0.338214
272000,1,2.82122,119.496,0.924256,0.3247
273000,1,3.60784,119.071,0.147193,0.318
274000,1,3.04322,120.19,0.718101,0.33
275000,1,2.38971,120.114,1.52046,0.319
276000,0,0.894744,91.5707,1.06178,0.436667
277000,1,2.92657,122.562,1.03712,0.3095
278000,1,3.5715,126.161,0.39206,0.323
279000,1,3.28066,121.204,0.682592,0.311
280000,1,3.5092,124.769,0.454405,0.268
281000,0,1.47027,90.189,0.544846,0.4476
282000,0,1.90119,88.9238,0.113924,0.445
283000,1,2.41155,106.966,0.549029,0.348333
284000,1,2.25828,97.1294,1.02163,0.331077
285000,0,1.42536,89.2908,0.537892,0.449333
286000,1,-1.5371,106.853,2.13699,0.35
287000,1,-0.0157142,120.908,0.990614,0.327286
288000,1,-0.243127,119.111,1.21728,0.332
289000,1,3.13489,121.472,0.313692,0.311
290000,1,2.6183,121.064,0.814472,0.323
291000,1,2.22137,110.604,1.19475,0.354
292000,1,3.58688,120.898,0.350574,0.326
293000,0,1.75681,88.5949,0.306449,0.4415
294000,1,3.52978,120.687,0.354102,0.318
295000,1,2.54373,115.586,1.27022,0.326
296000,1,3.43157,108.886,0.459336,0.346
297000,1,2.6652,113.188,1.23915,0.34
298000,1,2.50499,111.818,1.05574,0.338643
299000,1,2.49149,114.25,1.12674,0.323
300000,1,1.88705,112.773,1.73308,0.322
301000,1,2.79183,110.943,0.823342,0.345
302000,1,3.21396,113.353,0.717079,0.321
303000,1,1.79808,123.128,0.517655,0.318
304000,1,0.409089,121.574,1.90788,0.305
305000,1,0.0280899,120.748,2.28903,0.328
306000,1,3.35559,113.339,0.234089,0.3332
307000,1,2.38235,110.472,1.20817,0.352
308000,0,0.859287,89.3583,0.604616,0.446933
309000,1,3.44681,107.041,0.175847,0.357435
310000,2,4.32306,102.418,0.612747,0.336
311000,1,2.46954,121.202,1.27676,0.326833
312000,1,2.8168,123.43,0.929509,0.3
313000,1,3.15708,116.251,0.436794,0.315167
314000,1,2.86629,121.178,0.880155,0.346
315000,1,3.19344,124.625,0.553,0.318
316000,1,2.38092,120.785,0.356113,0.313
317000,1,2.88841,116.821,0.479462,0.3285
318000,1,2.36545,115.951,1.00102,0.346
319000,1,3.22856,112.058,0.408958,0.303
320000,1,1.97094,122.439,1.05775,0.32475
321000,1,2.69591,121.757,0.893246,0.265
322000,1,3.2088,122.549,0.571244,0.319
323000,1,2.50228,118.31,0.64219,0.33175
324000,1,2.69942,115.022,0.960497,0.294
325000,1,3.37566,113.401,0.279343,0.312
326000,1,3.06708,113.179,0.590144,0.313
327000,1,2.67537,115.839,0.983562,0.32
328000,1,3.38432,111.635,0.263411,0.332
329000,1,3.01407,118.761,0.637544,0.367
330000,1,1.36571,118.516,1.49033,0.3155
331000,1,2.13424,122.739,0.725394,0.338
332000,1,1.3738,119.9,2.15883,0.318
333000,1,3.48646,118.924,0.276926,0.307
334000,0,1.11858,105.516,0.213988,0.3785
335000,0,-0.274215,108.511,0.567582,0.404
336000,0,0.738185,110.142,0.655244,0.409
337000,0,1.21781,107.467,0.406091,0.388
338000,0,0.834886,89.8769,0.162716,0.440033
339000,1,2.58405,116.339,1.27568,0.330333
340000,1,0.575488,119.6,3.28631,0.323
341000,0,0.665892,93.1178,0.689883,0.449
342000,0,1.1089,90.8581,0.540417,0.449
343000,0,1.63084,93.0126,0.055041,0.463
344000,0,0.834307,93.2298,1.02428,0.449
345000,0,0.925278,91.6526,0.285369,0.444
346000,1,2.47927,120.017,1.3879,0.294833
347000,1,3.45165,126.58,0.416056,0.323
348000,1,2.92454,117.567,0.943317,0.319
349000,1,2.57204,119.819,1.36592,0.326389
350000,0,0.731508,103.786,1.15554,0.386077
351000,0,0.686806,107.8,1.20024,0.363
352000,0,1.59561,107.304,0.291435,0.388
353000,0,1.70228,109.619,0.355063,0.393
354000,1,2.73461,116.758,0.618526,0.321333
355000,1,3.04085,121.435,0.326049,0.293
356000,1,2.54992,117.723,0.797416,0.321286
357000,0,1.90239,90.8637,0.165126,0.435
358000,0,0.681581,106.278,0.269407,0.3864
359000,0,1.28171,107.512,0.53684,0.411
360000,1,2.25201,119.745,0.5116,0.2998
361000,0,1.69281,113.69,0.383427,0.389
362000,0,0.0471528,110.967,0.642922,0.417
363000,0,0.717356,111.712,0.0421731,0.371
364000,1,3.55415,118.297,0.304179,0.31025
365000,1,3.58449,118.842,0.168944,0.32
366000,1,1.41425,115.509,0.417794,0.310167
367000,1,1.06359,115.121,1.169,0.321
368000,1,2.31541,114.288,0.443607,0.316
369000,0,-0.0498372,114.696,0.261158,0.361833
370000,0,1.73327,113.434,0.162088,0.387
371000,0,1.27994,91.4782,0.58232,0.440429
372000,0,1.53829,113.612,0.47583,0.3565
373000,0,1.44872,93.5596,0.0437736,0.451
374000,0,2.02061,90.7706,0.0243254,0.451
375000,0,1.52936,91.5635,0.383058,0.452
376000,0,1.07351,91.5806,0.838905,0.41
377000,1,1.86398,119.018,1.86961,0.326556
378000,1,1.45402,113.201,1.0347,0.335
379000,1,1.01756,116.704,1.45913,0.303
380000,1,2.46559,112.734,1.12658,0.347
381000,2,1.00302,108.033,3.3666,0.346
382000,1,2.42691,112.391,1.16543,0.321333
383000,1,2.44058,119.809,0.79821,0.311
384000,0,0.642923,89.4591,0.398677,0.439375
385000,0,1.42372,112.029,0.0423647,0.363308
386000,1,2.2958,115.925,0.459712,0.309
387000,1,3.36967,117.974,0.103951,0.304
388000,0,0.748882,91.9026,0.393406,0.44625
389000,0,0.71993,114.59,1.09001,0.36875
390000,0,0.895554,115.171,0.914383,0.375
391000,0,0.968077,117.156,0.841861,0.384
392000,0,1.49546,113.746,0.314473,0.381
393000,0,1.73889,109.125,0.0710504,0.359
394000,0,1.15822,114.32,0.293054,0.367
395000,1,3.53046,118.9,0.195949,0.320071
396000,1,3.24543,118.223,0.391567,0.302
397000,1,3.09001,114.022,0.310001,0.306
398000,1,3.02127,117.062,0.660081,0.314
399000,1,3.2734,115.311,0.470631,0.354
400000,1,3.16113,117.826,0.243439,0.31
401000,1,2.19446,116.306,1.53334,0.302
402000,1,1.01628,116.678,2.60828,0.309467
403000,0,1.68466,110.737,0.253723,0.366667
404000,1,2.17718,120.205,1.71078,0.334667
405000,1,3.1314,117.622,0.754648,0.31
406000,1,3.48769,117.943,0.408745,0.313
407000,1,3.26788,119.279,0.628836,0.314
408000,1,1.65577,109.582,0.731671,0.319333
409000,1,-0.356982,117.184,2.80579,0.34
410000,1,1.42606,114.895,1.90638,0.317
411000,1,2.64636,112.793,0.45852,0.328
412000,1,2.37402,118.363,0.537965,0.287
413000,1,1.61668,117.976,1.14715,0.324
414000,1,1.35598,119.939,1.64507,0.27
415000,1,3.15765,120.387,0.451131,0.32875
416000,1,1.90439,117.178,1.02798,0.2905
417000,0,1.76005,107.402,0.107507,0.373429
418000,1,1.96227,117.539,1.11764,0.288
419000,1,2.04597,120.482,1.06307,0.323
420000,0,1.75826,93.0466,0.28039,0.439406
421000,1,3.12821,112.895,0.102766,0.3134
422000,1,1.89526,116.179,0.876047,0.31
423000,0,-0.213057,112.605,0.168922,0.380333
424000,0,1.24386,109.802,0.724451,0.379
425000,1,-0.180363,117.092,1.88951,0.31
426000,0,1.29943,114.968,0.515181,0.339
427000,1,2.2624,116.087,0.282059,0.314875
428000,0,0.88541,109.5,0.294518,0.3805
429000,0,1.51386,103.156,0.243277,0.395
430000,0,-1.88587,114.842,0.721828,0.369
431000,0,0.553989,112.567,0.653721,0.384
432000,0,1.32195,110.982,0.754616,0.368
433000,0,1.83813,113.215,0.238433,0.349
434000,1,0.47563,115.942,2.17632,0.321222
435000,1,2.20361,112.577,0.574808,0.326
436000,1,1.29038,115.011,0.196244,0.281
437000,1,2.0014,113.113,0.446055,0.291
438000,0,1.10203,91.3214,0.902494,0.443389
439000,0,1.38094,87.7154,0.623581,0.444
440000,0,1.94781,93.982,0.0861097,0.424
441000,0,0.807752,114.044,1.09745,0.371125
442000,1,2.74021,118.149,1.02581,0.318067
443000,1,1.68357,113.409,0.65358,0.311833
444000,1,1.0799,114.223,1.29133,0.338
445000,1,2.36569,115.907,0.990008,0.307
446000,1,1.3711,112.85,1.5762,0.293
447000,1,2.45155,113.985,0.596865,0.322
448000,1,2.72722,113.503,0.367081,0.35
449000,0,1.74701,91.9892,0.231598,0.448
450000,0,1.89525,92.9371,0.0833515,0.444
451000,1,3.02242,110.186,0.220475,0.328333
452000,1,2.40708,121.083,1.40822,0.3173
453000,1,2.98258,118.463,0.831973,0.356
454000,1,2.7769,113.924,1.01075,0.326
455000,1,2.89616,117.923,0.886516,0.331
456000,1,3.12874,120.782,0.680464,0.301
457000,0,-0.153062,113.049,0.144787,0.370937
458000,0,-0.302321,111.248,0.294045,0.358
459000,0,0.53894,110.543,0.0106883,0.359
460000,0,0.895455,115.725,0.146608,0.416
461000,1,3.38668,118.422,0.424594,0.306
462000,1,2.81341,111.826,0.93894,0.318727
463000,1,2.98182,116.195,0.612647,0.358
464000,1,1.10181,114.777,2.53725,0.367
465000,1,2.96224,111.486,0.411932,0.3
466000,1,1.19893,113.327,2.00943,0.334
467000,0,1.92004,114.391,0.123517,0.374
468000,0,1.27792,111.815,0.326766,0.354
469000,1,1.86701,117.955,1.17247,0.311667
470000,0,1.56758,92.5434,0.431939,0.4432
471000,0,1.1411,111.54,0.538473,0.382333
472000,0,0.354673,111.981,0.260146,0.396
473000,2,-0.466749,119.233,3.14062,0.27125
474000,1,-0.239949,109.677,0.817618,0.291
475000,2,0.834275,109.332,1.83586,0.322
476000,1,-0.99961,113.907,1.46502,0.333
477000,1,0.19486,113.069,0.25436,0.257
478000,1,0.268282,114.47,0.685329,0.284
479000,1,0.76729,116.221,0.88542,0.304
480000,0,0.811372,91.7606,0.164713,0.4403
481000,0,1.98593,115.457,0.0452236,0.370778
482000,0,1.68025,112.333,0.350899,0.361
483000,1,1.03095,116.397,0.941535,0.31125
484000,1,1.4395,114.591,1.72906,0.293
485000,1,2.39314,116.894,0.925789,0.299
486000,1,2.65407,120.537,0.979569,0.328
487000,0,0.913933,114.107,0.353456,0.3708
488000,0,0.798467,116.374,0.768749,0.371
489000,0,0.526874,92.4521,0.347104,0.436444
490000,0,0.723884,93.557,0.150096,0.413
491000,0,0.747919,93.2558,0.12606,0.44
492000,1,3.34092,121.12,0.449323,0.316419
493000,1,3.17637,117.734,0.601532,0.313
494000,1,3.59491,115.578,0.183092,0.321
495000,1,3.57324,118.839,0.212811,0.303
496000,1,2.94882,118.866,0.834807,0.275
497000,0,1.97635,94.2147,0.0664192,0.433
498000,1,0.566352,121.615,1.04139,0.3045
499000,1,1.08697,121.285,1.34808,0.264
500000,1,1.34837,121.737,0.810121,0.289
501000,1,-0.75088,113.733,2.71758,0.3
502000,0,2.05571,84.7954,0.0173745,0.4348
503000,0,0.795328,93.6033,0.551884,0.44
504000,0,0.14792,112.622,0.850989,0.3745
505000,1,2.04952,120.97,1.61582,0.306842
506000,0,1.55294,91.9736,0.470563,0.426667
507000,1,1.6105,121.43,1.79639,0.3085
508000,0,1.9563,107.289,0.0307038,0.37125
509000,0,1.97844,111.018,0.00856806,0.358
510000,1,3.09261,122.693,0.277117,0.328667
511000,1,2.02229,123.372,0.480382,0.329
512000,1,0.584301,111.747,2.89849,0.322571
513000,1,1.28908,112.585,1.9896,0.334
514000,1,2.681,118.357,1.0212,0.322
515000,1,1.65595,120.625,1.37994,0.333
516000,0,1.05929,113.919,0.76745,0.363143
517000,1,1.62997,123.104,1.92471,0.336
518000,1,2.51441,119.393,0.240345,0.313
519000,1,2.43563,121.533,1.40751,0.313
520000,0,0.714676,113.046,0.249599,0.3625
521000,0,0.10275,113.99,0.861526,0.352
522000,1,1.99172,118.113,1.75601,0.319429
523000,1,3.5609,119.615,0.116063,0.32475
524000,1,3.10472,116.567,0.584288,0.35
525000,2,3.95979,116.41,0.723969,0.333
526000,0,1.7161,117.329,0.227414,0.3752
527000,0,1.46406,114.06,0.426897,0.345
528000,0,1.68524,114.943,0.205717,0.367
529000,0,1.70725,114.666,0.183704,0.379
530000,1,2.53869,120.176,1.1336,0.3264
531000,1,3.24308,121.114,0.420612,0.322
532000,1,-0.036321,119.246,0.577958,0.313
533000,1,2.85759,118.839,0.63462,0.329
534000,1,3.53274,121.746,0.243422,0.342
535000,0,1.86689,113.508,0.0879543,0.3705
536000,0,1.06094,113.98,0.845446,0.375
537000,1,2.67637,116.571,1.10898,0.319867
538000,1,1.15087,116.883,0.289841,0.3
539000,0,1.71338,89.2895,0.296524,0.437788
540000,1,2.75394,113.769,0.896651,0.318
541000,1,1.22349,116.903,2.54313,0.329
542000,0,0.237216,88.3206,1.73575,0.444667
543000,0,0.941158,91.2086,1.03181,0.439
544000,0,1.12135,114.39,0.745504,0.376625
545000,0,0.62741,110.776,1.23945,0.357
546000,0,1.06813,113.593,0.730461,0.358
547000,1,1.5894,119.62,1.6866,0.313769
548000,1,1.72828,117.696,1.82268,0.329571
549000,1,2.3167,114.466,0.976612,0.332
550000,1,3.07039,118.038,0.15174,0.31
551000,1,2.97202,120.365,0.715455,0.29825
552000,1,3.56184,117.494,0.244786,0.317
553000,0,-2.83219,115.16,0.660478,0.372
554000,1,-1.47354,116.493,0.279752,0.313
555000,1,1.20647,121.77,0.656733,0.312
556000,0,2.05274,113.687,0.00536027,0.389
557000,0,-2.06029,89.7242,0.246773,0.441071
558000,0,1.42205,84.8573,0.00756784,0.476
559000,1,2.90604,121.218,0.786726,0.3145
560000,1,2.84282,120.344,0.500654,0.307
561000,2,2.71118,117.974,1.99269,0.31
562000,1,2.11541,112.466,1.36971,0.321167
563000,1,1.89935,118.672,1.25255,0.307
564000,1,2.92511,110.937,0.196163,0.344
565000,1,3.1348,120.119,0.26803,0.31675
566000,1,2.73912,118.299,0.398638,0.315
567000,1,2.77924,110.037,0.300984,0.315
568000,1,0.858825,114.857,1.39765,0.342
569000,1,1.40944,111.881,2.07513,0.315333
570000,1,2.79841,115.385,0.668324,0.338
571000,1,3.18058,117.619,0.223226,0.326667
572000,1,1.52762,120.32,1.91692,0.32
573000,1,3.26436,115.034,0.214078,0.335
574000,1,2.43101,118.803,1.15526,0.338
575000,2,3.65835,121.988,1.69321,0.292
576000,0,1.12282,111.463,0.236677,0.3684
577000,0,1.20051,114.299,0.158984,0.357
578000,1,1.83462,108.31,0.262032,0.333286
579000,1,1.80419,116.756,0.291738,0.356
580000,1,0.412998,112.246,1.69147,0.325
581000,1,1.41362,124.66,0.731466,0.326833
582000,0,0.97512,111.252,0.978749,0.373
583000,0,1.30516,91.9239,0.522754,0.43556
584000,0,-0.0620314,115.033,1.2891,0.3865
585000,0,-0.425965,108.141,2.40307,0.361
